,Timestamp,Open,High,Low,Close,VWAP
50,2023-01-15 09:30:00-05:00,1133.883,1164.808,1128.148,1129.527,1143.136
51,2023-01-16 09:30:00-05:00,1132.581,1141.495,1089.295,1089.295,1115.106
52,2023-01-17 09:30:00-05:00,1085.821,1096.026,1051.945,1064.472,1070.306
53,2023-01-18 09:30:00-05:00,1065.388,1065.609,1035.154,1053.078,1051.308
54,2023-01-19 09:30:00-05:00,1047.513,1065.322,1045.128,1063.811,1058.426
55,2023-01-20 09:30:00-05:00,1066.586,1136.303,1066.586,1116.29,1114.965
56,2023-01-21 09:30:00-05:00,1117.008,1139.991,1107.325,1124.866,1125.345
57,2023-01-22 09:30:00-05:00,1121.394,1131.142,1092.743,1093.303,1106.913
58,2023-01-23 09:30:00-05:00,1108.745,1108.745,1073.601,1083.611,1089.042
59,2023-01-24 09:30:00-05:00,1084.833,1145.383,1078.682,1110.143,1114.301
60,2023-01-25 09:30:00-05:00,1102.267,1131.6,1084.676,1123.661,1112.139
61,2023-01-26 09:30:00-05:00,1115.242,1123.916,1091.61,1120.563,1108.466
62,2023-01-27 09:30:00-05:00,1111.571,1131.507,1100.855,1127.31,1118.017
63,2023-01-28 09:30:00-05:00,1129.9,1142.763,1119.819,1137.004,1129.855
64,2023-01-29 09:30:00-05:00,1141.511,1189.375,1138.544,1183.858,1161.128
65,2023-01-30 09:30:00-05:00,1175.234,1214.451,1175.234,1198.306,1192.625
66,2023-01-31 09:30:00-05:00,1198.587,1209.603,1184.575,1189.253,1195.415
67,2023-02-01 09:30:00-05:00,1189.846,1270.645,1179.772,1264.154,1235.725
68,2023-02-02 09:30:00-05:00,1243.831,1249.349,1202.794,1237.449,1229.275
69,2023-02-03 09:30:00-05:00,1216.313,1236.488,1205.868,1227.443,1214.836
70,2023-02-04 09:30:00-05:00,1230.509,1233.572,1216.549,1229.646,1224.345
71,2023-02-05 09:30:00-05:00,1229.906,1257.464,1204.419,1207.143,1231.631
72,2023-02-06 09:30:00-05:00,1209.049,1226.374,1175.264,1180.498,1195.438
73,2023-02-07 09:30:00-05:00,1180.087,1180.087,1119.402,1146.489,1150.275
74,2023-02-08 09:30:00-05:00,1146.606,1171.861,1140.13,1149.609,1154.824
75,2023-02-09 10:00:00-05:00,1146.415,1204.891,1136.473,1197.539,1185.235
76,2023-02-10 10:00:00-05:00,1199.498,1227.661,1199.498,1211.884,1216.02
77,2023-02-11 10:00:00-05:00,1213.634,1220.308,1192.344,1192.344,1206.875
78,2023-02-12 10:00:00-05:00,1192.103,1200.943,1152.277,1165.076,1177.167
79,2023-02-13 10:00:00-05:00,1167.449,1186.132,1142.212,1186.132,1156.0
80,2023-02-14 10:00:00-05:00,1182.747,1209.88,1174.804,1198.955,1185.865
81,2023-02-15 10:00:00-05:00,1203.307,1294.27,1202.011,1269.838,1268.239
82,2023-02-16 10:00:00-05:00,1264.07,1264.07,1198.225,1215.578,1217.98
83,2023-02-17 10:00:00-05:00,1210.29,1234.438,1201.208,1206.392,1210.489
84,2023-02-18 10:00:00-05:00,1206.576,1208.564,1168.631,1176.666,1185.218
85,2023-02-19 10:00:00-05:00,1176.377,1190.902,1167.851,1188.302,1177.787
86,2023-02-20 10:00:00-05:00,1184.789,1196.069,1169.832,1192.747,1182.768
87,2023-02-21 10:00:00-05:00,1198.997,1227.116,1189.324,1227.116,1210.182
