,Timestamp,Open,High,Low,Close,VWAP
29,2022-12-25 09:30:00-05:00,1128.695,1137.947,1121.36,1125.801,1126.366
30,2022-12-26 09:30:00-05:00,1126.19,1129.178,1105.447,1106.038,1116.19
31,2022-12-27 09:30:00-05:00,1099.232,1116.519,1094.149,1113.714,1105.682
32,2022-12-28 09:30:00-05:00,1104.345,1123.313,1104.345,1106.975,1113.826
33,2022-12-29 09:30:00-05:00,1106.625,1119.605,1106.091,1116.203,1112.422
34,2022-12-30 09:30:00-05:00,1118.626,1118.626,1102.519,1102.519,1111.776
35,2022-12-31 09:30:00-05:00,1099.621,1100.389,1086.248,1088.393,1092.517
36,2023-01-01 09:30:00-05:00,1089.359,1098.523,1077.544,1096.079,1087.367
37,2023-01-02 09:30:00-05:00,1097.116,1099.812,1092.92,1098.16,1096.796
38,2023-01-03 09:30:00-05:00,1091.26,1102.259,1075.144,1099.913,1092.901
39,2023-01-04 09:30:00-05:00,1098.806,1109.482,1095.686,1097.664,1100.819
40,2023-01-05 09:30:00-05:00,1096.222,1102.786,1085.742,1085.742,1097.072
41,2023-01-06 09:30:00-05:00,1087.675,1087.675,1072.812,1076.228,1077.994
42,2023-01-07 09:30:00-05:00,1077.3,1077.504,1073.137,1076.21,1075.487
43,2023-01-08 09:30:00-05:00,1078.059,1126.783,1076.178,1126.323,1102.412
44,2023-01-09 09:30:00-05:00,1128.988,1143.116,1122.662,1133.58,1130.59
45,2023-01-10 09:30:00-05:00,1134.194,1142.786,1132.677,1134.016,1136.653
46,2023-01-11 09:30:00-05:00,1134.688,1205.052,1126.641,1184.809,1171.835
47,2023-01-12 09:30:00-05:00,1175.937,1220.779,1175.937,1199.071,1201.117
48,2023-01-13 09:30:00-05:00,1200.297,1331.007,1200.297,1288.223,1272.065
49,2023-01-14 09:30:00-05:00,1297.234,1297.823,1272.027,1288.895,1290.111
50,2023-01-15 09:30:00-05:00,1282.101,1289.154,1253.02,1259.765,1267.478
51,2023-01-16 09:30:00-05:00,1256.368,1257.068,1195.244,1220.754,1216.388
52,2023-01-17 09:30:00-05:00,1216.86,1228.297,1205.015,1225.603,1216.445
53,2023-01-18 09:30:00-05:00,1226.658,1226.911,1191.847,1212.484,1210.446
54,2023-01-19 09:30:00-05:00,1206.077,1208.83,1196.151,1205.311,1202.14
55,2023-01-20 09:30:00-05:00,1208.455,1287.445,1208.455,1277.727,1265.307
56,2023-01-21 09:30:00-05:00,1276.906,1288.073,1251.244,1251.244,1267.275
57,2023-01-22 09:30:00-05:00,1247.382,1254.176,1204.855,1210.39,1223.008
58,2023-01-23 09:30:00-05:00,1193.532,1215.784,1193.532,1214.693,1203.844
59,2023-01-24 09:30:00-05:00,1216.062,1283.937,1209.167,1267.764,1249.816
60,2023-01-25 09:30:00-05:00,1276.823,1282.946,1243.024,1273.945,1267.049
61,2023-01-26 09:30:00-05:00,1264.399,1269.518,1212.969,1227.092,1238.76
62,2023-01-27 09:30:00-05:00,1217.245,1221.8,1165.882,1165.882,1192.343
63,2023-01-28 09:30:00-05:00,1168.561,1175.459,1121.016,1134.708,1145.459
64,2023-01-29 09:30:00-05:00,1139.205,1166.217,1126.066,1134.855,1147.327
65,2023-01-30 09:30:00-05:00,1126.587,1164.181,1126.587,1136.39,1144.84
66,2023-01-31 09:30:00-05:00,1136.125,1138.038,1117.584,1128.468,1128.016
67,2023-02-01 09:30:00-05:00,1129.031,1205.701,1119.472,1199.541,1172.566
68,2023-02-02 09:30:00-05:00,1180.257,1212.066,1166.444,1188.595,1185.192
69,2023-02-03 09:30:00-05:00,1168.293,1184.86,1155.519,1176.193,1164.105
70,2023-02-04 09:30:00-05:00,1179.131,1179.188,1153.485,1153.485,1170.643
71,2023-02-05 09:30:00-05:00,1153.73,1179.794,1153.73,1171.663,1169.473
72,2023-02-06 09:30:00-05:00,1169.815,1174.826,1124.764,1142.696,1143.62
73,2023-02-07 09:30:00-05:00,1142.298,1177.53,1136.675,1166.08,1162.973
74,2023-02-08 09:30:00-05:00,1166.199,1166.199,1130.329,1145.004,1144.666
75,2023-02-09 10:00:00-05:00,1148.194,1222.069,1148.194,1214.612,1201.455
76,2023-02-10 10:00:00-05:00,1216.599,1245.164,1216.599,1229.161,1233.357
77,2023-02-11 10:00:00-05:00,1230.936,1237.705,1211.263,1217.777,1222.542
78,2023-02-12 10:00:00-05:00,1218.023,1228.111,1190.383,1217.186,1210.369
79,2023-02-13 10:00:00-05:00,1219.666,1231.202,1166.314,1166.314,1209.804
80,2023-02-14 10:00:00-05:00,1162.985,1189.664,1155.174,1178.921,1166.051
81,2023-02-15 10:00:00-05:00,1183.202,1272.644,1181.927,1258.72,1247.259
82,2023-02-16 10:00:00-05:00,1264.462,1292.852,1217.431,1224.842,1240.594
83,2023-02-17 10:00:00-05:00,1219.513,1219.513,1190.434,1198.027,1199.633
84,2023-02-18 10:00:00-05:00,1197.844,1206.211,1188.268,1203.703,1196.879
85,2023-02-19 10:00:00-05:00,1203.407,1212.234,1147.878,1152.928,1172.371
86,2023-02-20 10:00:00-05:00,1149.521,1151.434,1128.684,1136.234,1142.896
87,2023-02-21 10:00:00-05:00,1142.187,1168.975,1132.973,1168.975,1152.843
