,Timestamp,Open,High,Low,Close,VWAP
48,2023-01-13 09:30:00-05:00,1032.434,1144.864,1032.434,1108.064,1094.165
49,2023-01-14 09:30:00-05:00,1115.814,1116.32,1094.133,1108.641,1109.688
50,2023-01-15 09:30:00-05:00,1102.797,1126.809,1091.345,1092.68,1105.968
51,2023-01-16 09:30:00-05:00,1095.634,1095.634,1060.949,1083.594,1075.869
52,2023-01-17 09:30:00-05:00,1080.137,1090.289,1069.623,1087.898,1079.768
53,2023-01-18 09:30:00-05:00,1088.834,1089.059,1057.934,1076.252,1074.444
54,2023-01-19 09:30:00-05:00,1070.565,1079.367,1058.907,1077.837,1072.572
55,2023-01-20 09:30:00-05:00,1080.648,1151.284,1080.648,1142.594,1131.487
56,2023-01-21 09:30:00-05:00,1141.859,1151.845,1118.911,1118.911,1133.247
57,2023-01-22 09:30:00-05:00,1115.458,1121.534,1065.081,1077.736,1080.655
58,2023-01-23 09:30:00-05:00,1092.959,1092.959,1065.764,1082.221,1073.172
59,2023-01-24 09:30:00-05:00,1083.441,1143.913,1077.298,1129.504,1113.514
60,2023-01-25 09:30:00-05:00,1137.575,1143.03,1107.462,1135.011,1128.867
61,2023-01-26 09:30:00-05:00,1126.506,1135.268,1102.636,1131.881,1119.662
62,2023-01-27 09:30:00-05:00,1122.798,1130.466,1093.955,1093.955,1116.372
63,2023-01-28 09:30:00-05:00,1096.469,1102.942,1051.857,1064.704,1074.793
64,2023-01-29 09:30:00-05:00,1068.924,1094.269,1056.596,1064.843,1076.545
65,2023-01-30 09:30:00-05:00,1057.085,1092.359,1057.085,1066.283,1074.211
66,2023-01-31 09:30:00-05:00,1066.533,1076.335,1054.413,1058.576,1063.959
67,2023-02-01 09:30:00-05:00,1058.048,1084.73,1036.685,1079.188,1065.59
68,2023-02-02 09:30:00-05:00,1061.839,1090.456,1037.682,1051.77,1054.27
69,2023-02-03 09:30:00-05:00,1033.805,1045.673,1019.779,1038.024,1027.471
70,2023-02-04 09:30:00-05:00,1040.617,1040.667,1025.221,1036.258,1033.291
71,2023-02-05 09:30:00-05:00,1036.478,1059.893,1036.478,1052.588,1050.621
72,2023-02-06 09:30:00-05:00,1050.928,1055.43,989.493,994.599,1010.28
73,2023-02-07 09:30:00-05:00,994.945,999.867,950.947,973.957,977.064
74,2023-02-08 09:30:00-05:00,974.056,984.973,960.059,972.523,971.212
75,2023-02-09 10:00:00-05:00,975.232,1037.978,975.232,1031.645,1020.47
76,2023-02-10 10:00:00-05:00,1033.332,1057.595,1033.332,1044.003,1047.566
77,2023-02-11 10:00:00-05:00,1045.51,1051.26,1027.95,1027.95,1039.701
78,2023-02-12 10:00:00-05:00,1027.743,1027.743,991.202,1013.521,1008.488
79,2023-02-13 10:00:00-05:00,1015.585,1035.224,996.892,1035.224,1007.744
80,2023-02-14 10:00:00-05:00,1032.27,1055.95,1025.337,1046.415,1034.991
81,2023-02-15 10:00:00-05:00,1050.214,1129.604,1049.083,1117.244,1107.072
82,2023-02-16 10:00:00-05:00,1122.341,1147.541,1080.596,1087.174,1101.156
83,2023-02-17 10:00:00-05:00,1082.445,1082.445,1056.634,1063.373,1064.798
84,2023-02-18 10:00:00-05:00,1063.21,1066.652,1039.022,1041.187,1050.359
85,2023-02-19 10:00:00-05:00,1041.443,1049.081,1006.224,1010.651,1024.498
86,2023-02-20 10:00:00-05:00,1007.664,1009.341,984.348,990.1,1000.381
87,2023-02-21 10:00:00-05:00,995.288,1018.63,987.259,1018.63,1004.574
