,Timestamp,Open,High,Low,Close,Volume,VWAP
977,2022-12-16 18:00:00-05:00,1178.94,1181.15,1158.76,1162.49,31775.3898,1167.52
978,2022-12-16 18:30:00-05:00,1162.43,1168.55,1155.52,1166.73,17399.607,1162.12
979,2022-12-16 19:00:00-05:00,1166.91,1175.35,1164.29,1173.3,10369.5501,1171.23
980,2022-12-16 19:30:00-05:00,1173.32,1174.61,1170.53,1173.09,5287.1465,1172.46
981,2022-12-16 20:00:00-05:00,1172.84,1175.74,1168.23,1169.78,5566.2734,1172.6
982,2022-12-16 20:30:00-05:00,1169.78,1174.18,1168.05,1169.62,5896.0306,1171.3
983,2022-12-16 21:00:00-05:00,1169.61,1170.89,1162.11,1163.05,7544.0345,1166.1
984,2022-12-16 21:30:00-05:00,1162.94,1174.51,1162.84,1174.16,6589.1875,1169.61
985,2022-12-16 22:00:00-05:00,1174.04,1175.18,1171.76,1172.37,3013.9534,1173.71
986,2022-12-16 22:30:00-05:00,1172.37,1179.27,1172.16,1175.51,5915.6048,1176.21
987,2022-12-16 23:00:00-05:00,1175.51,1179.96,1173.75,1179.38,3664.959,1176.45
988,2022-12-16 23:30:00-05:00,1179.58,1182.25,1177.24,1180.28,4556.9146,1179.41
989,2022-12-17 00:00:00-05:00,1180.42,1180.93,1178.2,1179.75,3486.6079,1179.6
990,2022-12-17 00:30:00-05:00,1179.75,1179.75,1176.84,1177.41,2179.4122,1177.73
991,2022-12-17 01:00:00-05:00,1177.41,1177.66,1173.85,1176.75,3595.4908,1175.64
992,2022-12-17 01:30:00-05:00,1176.74,1185.87,1176.74,1181.15,8947.9537,1182.17
993,2022-12-17 02:00:00-05:00,1181.15,1181.7,1178.57,1179.08,2409.3333,1179.86
994,2022-12-17 02:30:00-05:00,1179.08,1184.2,1179.07,1184.13,4050.3022,1182.17
995,2022-12-17 03:00:00-05:00,1184.12,1185.0,1180.5,1180.59,4634.2085,1182.99
996,2022-12-17 03:30:00-05:00,1180.59,1181.72,1179.67,1180.51,2650.2865,1180.79
997,2022-12-17 04:00:00-05:00,1180.51,1182.45,1176.84,1178.6,3465.4437,1179.62
998,2022-12-17 04:30:00-05:00,1178.59,1179.25,1175.22,1177.35,3577.7783,1177.13
999,2022-12-17 05:00:00-05:00,1177.35,1179.17,1176.77,1178.46,1282.417,1178.15
1000,2022-12-17 05:30:00-05:00,1178.45,1187.2,1174.23,1184.52,6642.4722,1181.44
1001,2022-12-17 06:00:00-05:00,1184.52,1189.01,1180.59,1181.46,5816.404,1183.95
1002,2022-12-17 06:30:00-05:00,1181.45,1182.86,1177.72,1180.43,2814.7121,1180.3
1003,2022-12-17 07:00:00-05:00,1180.44,1182.11,1179.04,1180.69,2327.0158,1180.77
1004,2022-12-17 07:30:00-05:00,1180.67,1182.95,1177.79,1179.7,3126.4107,1179.88
1005,2022-12-17 08:00:00-05:00,1179.68,1180.5,1175.69,1176.79,4089.6417,1178.16
1006,2022-12-17 08:30:00-05:00,1176.8,1178.96,1175.12,1177.83,2652.8254,1177.55
1007,2022-12-17 09:00:00-05:00,1177.81,1182.92,1177.49,1180.4,3089.0472,1180.57
1008,2022-12-17 09:30:00-05:00,1180.4,1181.0,1176.17,1177.26,2920.3169,1178.51
1009,2022-12-17 10:00:00-05:00,1177.27,1179.77,1174.5,1179.31,4002.4234,1176.97
1010,2022-12-17 10:30:00-05:00,1179.31,1182.19,1178.99,1180.17,3455.5169,1180.26
1011,2022-12-17 11:00:00-05:00,1180.17,1180.24,1176.61,1177.1,2021.7479,1178.35
1012,2022-12-17 11:30:00-05:00,1177.09,1179.49,1176.16,1178.5,1931.8602,1177.98
1013,2022-12-17 12:00:00-05:00,1178.43,1179.47,1176.15,1177.47,1847.7501,1178.0
1014,2022-12-17 12:30:00-05:00,1177.47,1178.27,1171.13,1174.46,7178.8233,1173.84
1015,2022-12-17 13:00:00-05:00,1174.37,1178.2,1173.29,1177.04,2741.9499,1175.93
1016,2022-12-17 13:30:00-05:00,1176.97,1179.49,1176.53,1177.41,1851.7187,1178.38
1017,2022-12-17 14:00:00-05:00,1177.41,1180.0,1176.87,1178.01,1866.6416,1178.17
1018,2022-12-17 14:30:00-05:00,1178.01,1178.55,1176.03,1176.99,1108.5527,1176.92
1019,2022-12-17 15:00:00-05:00,1176.95,1179.06,1175.62,1175.62,1127.7139,1177.85
1020,2022-12-17 15:30:00-05:00,1175.62,1179.26,1175.52,1177.92,1221.8035,1177.59
1021,2022-12-17 16:00:00-05:00,1177.91,1181.36,1176.9,1177.92,3328.0801,1179.49
1022,2022-12-17 16:30:00-05:00,1177.92,1181.9,1177.59,1178.6,3402.6817,1179.17
1023,2022-12-17 17:00:00-05:00,1178.61,1178.61,1176.15,1177.09,2858.6559,1177.3
1024,2022-12-17 17:30:00-05:00,1177.1,1187.86,1177.01,1185.96,5729.2064,1181.47
1025,2022-12-17 18:00:00-05:00,1185.96,1190.0,1182.16,1187.53,6918.4701,1186.2
1026,2022-12-17 18:30:00-05:00,1187.53,1190.08,1185.5,1187.23,4898.221,1187.56
1027,2022-12-17 19:00:00-05:00,1187.22,1188.75,1183.01,1183.95,3491.8325,1185.37
1028,2022-12-17 19:30:00-05:00,1183.99,1185.38,1183.3,1185.0,1652.2833,1184.35
1029,2022-12-17 20:00:00-05:00,1185.0,1185.36,1181.0,1181.34,2857.3438,1183.12
1030,2022-12-17 20:30:00-05:00,1181.44,1184.12,1180.51,1182.08,1836.5235,1182.8
1031,2022-12-17 21:00:00-05:00,1182.02,1185.69,1181.99,1184.83,1230.5632,1184.47
1032,2022-12-17 21:30:00-05:00,1184.99,1186.78,1184.99,1186.69,1315.7232,1186.24
1033,2022-12-17 22:00:00-05:00,1186.72,1186.87,1185.6,1185.95,1064.0313,1186.14
1034,2022-12-17 22:30:00-05:00,1185.95,1187.97,1185.71,1187.79,1204.7262,1186.54
1035,2022-12-17 23:00:00-05:00,1187.79,1196.4,1187.42,1195.11,8636.4527,1192.66
1036,2022-12-17 23:30:00-05:00,1195.15,1196.68,1191.35,1191.49,3888.9408,1193.66
1037,2022-12-18 00:00:00-05:00,1191.49,1192.0,1188.36,1188.68,3529.9693,1190.2
1038,2022-12-18 00:30:00-05:00,1188.67,1189.13,1187.11,1187.43,1504.4686,1188.25
1039,2022-12-18 01:00:00-05:00,1187.42,1187.46,1184.52,1185.58,2756.2895,1186.44
1040,2022-12-18 01:30:00-05:00,1185.58,1186.18,1183.51,1185.84,2417.2801,1184.83
1041,2022-12-18 02:00:00-05:00,1185.83,1188.0,1185.55,1186.36,3840.2322,1187.11
1042,2022-12-18 02:30:00-05:00,1186.35,1187.88,1186.25,1187.18,1756.2003,1187.29
1043,2022-12-18 03:00:00-05:00,1187.18,1188.59,1186.06,1186.35,2260.2331,1187.61
1044,2022-12-18 03:30:00-05:00,1186.35,1187.93,1186.35,1187.64,1077.0958,1187.37
1045,2022-12-18 04:00:00-05:00,1187.67,1187.93,1175.8,1176.92,9441.806,1181.75
1046,2022-12-18 04:30:00-05:00,1176.92,1180.07,1172.32,1178.15,9761.1966,1176.16
1047,2022-12-18 05:00:00-05:00,1178.15,1181.71,1177.41,1181.07,3020.0697,1179.57
1048,2022-12-18 05:30:00-05:00,1181.08,1182.05,1179.24,1180.5,2515.8571,1180.86
1049,2022-12-18 06:00:00-05:00,1180.5,1182.67,1180.39,1182.14,2202.7121,1181.57
1050,2022-12-18 06:30:00-05:00,1182.13,1184.55,1181.62,1182.57,1974.3537,1183.05
1051,2022-12-18 07:00:00-05:00,1182.57,1183.18,1180.93,1181.83,2024.6652,1182.15
1052,2022-12-18 07:30:00-05:00,1181.84,1184.08,1181.21,1181.67,2356.0258,1182.58
1053,2022-12-18 08:00:00-05:00,1181.67,1181.75,1180.48,1180.61,1351.5908,1181.14
1054,2022-12-18 08:30:00-05:00,1180.62,1180.87,1177.69,1179.01,2556.3581,1179.09
1055,2022-12-18 09:00:00-05:00,1179.01,1179.72,1173.78,1177.52,4312.2986,1177.05
1056,2022-12-18 09:30:00-05:00,1177.52,1177.73,1174.67,1174.99,2355.3476,1176.67
1057,2022-12-18 10:00:00-05:00,1174.98,1176.27,1173.53,1175.3,2657.7624,1175.14
1058,2022-12-18 10:30:00-05:00,1175.29,1176.21,1173.89,1174.41,1532.531,1175.04
1059,2022-12-18 11:00:00-05:00,1174.41,1178.11,1173.97,1177.46,1951.6606,1176.42
1060,2022-12-18 11:30:00-05:00,1177.45,1178.61,1176.36,1177.93,1547.4421,1177.69
1061,2022-12-18 12:00:00-05:00,1177.94,1178.55,1176.16,1177.58,1721.6229,1177.44
1062,2022-12-18 12:30:00-05:00,1177.58,1178.86,1177.08,1178.73,1729.903,1178.11
1063,2022-12-18 13:00:00-05:00,1178.64,1191.0,1178.58,1182.15,14855.1878,1185.39
1064,2022-12-18 13:30:00-05:00,1182.19,1183.3,1175.28,1180.15,9216.5448,1179.41
1065,2022-12-18 14:00:00-05:00,1180.14,1183.87,1178.21,1182.42,5955.422,1181.32
1066,2022-12-18 14:30:00-05:00,1182.58,1183.87,1181.35,1183.79,2456.3793,1182.64
1067,2022-12-18 15:00:00-05:00,1183.79,1186.29,1183.0,1184.38,3636.5223,1184.75
1068,2022-12-18 15:30:00-05:00,1184.38,1186.71,1184.28,1185.99,5808.0013,1185.33
1069,2022-12-18 16:00:00-05:00,1186.0,1187.34,1182.52,1182.98,3139.5636,1184.81
1070,2022-12-18 16:30:00-05:00,1182.98,1183.88,1180.95,1182.75,1875.0909,1182.78
1071,2022-12-18 17:00:00-05:00,1182.74,1187.19,1182.22,1185.9,2554.8519,1185.43
1072,2022-12-18 17:30:00-05:00,1186.16,1194.58,1182.43,1187.91,9771.1309,1190.07
1073,2022-12-18 18:00:00-05:00,1187.91,1194.25,1186.63,1190.51,5596.4403,1191.28
1074,2022-12-18 18:30:00-05:00,1190.57,1190.57,1181.44,1183.39,3625.7943,1186.11
1075,2022-12-18 19:00:00-05:00,1183.43,1192.52,1181.84,1192.4,4088.3506,1187.18
1076,2022-12-18 19:30:00-05:00,1192.4,1195.38,1188.66,1189.37,5798.9949,1191.66
1077,2022-12-18 20:00:00-05:00,1189.44,1194.98,1186.86,1192.24,3488.3126,1191.35
1078,2022-12-18 20:30:00-05:00,1192.24,1193.98,1189.58,1190.56,3087.2772,1191.58
1079,2022-12-18 21:00:00-05:00,1190.56,1190.74,1185.17,1185.71,2452.7371,1187.83
1080,2022-12-18 21:30:00-05:00,1185.65,1186.4,1182.05,1183.98,4098.085,1183.96
1081,2022-12-18 22:00:00-05:00,1183.97,1184.76,1176.78,1180.75,7279.1843,1179.93
1082,2022-12-18 22:30:00-05:00,1180.76,1181.42,1174.14,1179.48,4750.3239,1177.39
1083,2022-12-18 23:00:00-05:00,1179.48,1184.12,1178.58,1183.45,2308.6919,1181.54
1084,2022-12-18 23:30:00-05:00,1183.45,1184.74,1181.65,1182.4,1807.4492,1183.09
1085,2022-12-19 00:00:00-05:00,1182.4,1182.93,1179.0,1181.75,1404.1162,1181.15
1086,2022-12-19 00:30:00-05:00,1181.76,1182.97,1177.85,1179.2,1862.2424,1179.96
1087,2022-12-19 01:00:00-05:00,1179.19,1181.5,1178.45,1180.3,1463.7734,1180.05
1088,2022-12-19 01:30:00-05:00,1180.3,1182.59,1178.51,1182.2,1418.2182,1180.61
1089,2022-12-19 02:00:00-05:00,1182.2,1182.66,1180.86,1181.63,1328.4165,1181.93
1090,2022-12-19 02:30:00-05:00,1181.64,1181.64,1177.87,1180.08,2192.226,1179.5
1091,2022-12-19 03:00:00-05:00,1180.01,1183.68,1179.56,1182.57,2201.7342,1181.55
1092,2022-12-19 03:30:00-05:00,1182.56,1184.27,1181.03,1184.04,1533.6769,1183.13
1093,2022-12-19 04:00:00-05:00,1183.93,1186.09,1182.76,1185.79,1886.4259,1184.41
1094,2022-12-19 04:30:00-05:00,1185.79,1186.0,1183.25,1184.55,1679.2805,1184.74
1095,2022-12-19 05:00:00-05:00,1184.54,1188.57,1183.35,1186.99,3414.612,1186.31
1096,2022-12-19 05:30:00-05:00,1187.0,1187.99,1185.67,1186.74,1763.0349,1186.77
1097,2022-12-19 06:00:00-05:00,1186.74,1186.94,1183.87,1184.0,1982.9944,1185.36
1098,2022-12-19 06:30:00-05:00,1184.01,1185.5,1182.6,1183.5,1629.8546,1184.02
1099,2022-12-19 07:00:00-05:00,1183.58,1185.1,1182.72,1184.04,1696.739,1183.94
1100,2022-12-19 07:30:00-05:00,1183.85,1188.33,1183.15,1186.66,3049.1702,1186.49
1101,2022-12-19 08:00:00-05:00,1186.66,1188.46,1183.5,1183.5,2112.3904,1186.06
1102,2022-12-19 08:30:00-05:00,1183.5,1185.59,1182.44,1182.76,1585.1873,1183.75
1103,2022-12-19 09:00:00-05:00,1182.72,1183.67,1177.7,1183.01,4472.6193,1180.88
1104,2022-12-19 09:30:00-05:00,1183.01,1189.85,1178.78,1186.42,7872.3245,1184.66
1105,2022-12-19 10:00:00-05:00,1186.5,1188.25,1182.97,1186.1,4093.5222,1186.12
1106,2022-12-19 10:30:00-05:00,1186.01,1186.1,1179.27,1179.81,3859.7167,1182.28
1107,2022-12-19 11:00:00-05:00,1179.81,1182.34,1171.18,1175.27,11839.4044,1176.37
1108,2022-12-19 11:30:00-05:00,1175.39,1177.38,1170.78,1175.83,6815.5827,1174.0
1109,2022-12-19 12:00:00-05:00,1175.83,1176.94,1171.5,1172.55,4005.0762,1173.87
1110,2022-12-19 12:30:00-05:00,1172.64,1174.69,1165.02,1173.49,14874.9203,1169.34
1111,2022-12-19 13:00:00-05:00,1173.49,1177.92,1172.13,1175.75,2378.6485,1174.98
1112,2022-12-19 13:30:00-05:00,1175.75,1176.62,1167.33,1168.9,4765.7084,1171.68
1113,2022-12-19 14:00:00-05:00,1168.75,1171.89,1167.33,1170.19,2918.5023,1170.01
1114,2022-12-19 14:30:00-05:00,1170.1,1174.43,1169.28,1170.7,3215.7941,1171.6
1115,2022-12-19 15:00:00-05:00,1170.71,1174.0,1168.06,1172.73,2143.6091,1171.96
1116,2022-12-19 15:30:00-05:00,1172.74,1176.81,1172.63,1176.15,1718.3874,1174.8
1117,2022-12-19 16:00:00-05:00,1176.27,1181.21,1174.9,1179.33,3643.0261,1178.2
1118,2022-12-19 16:30:00-05:00,1179.33,1179.49,1175.35,1175.94,1954.5279,1177.14
1119,2022-12-19 17:00:00-05:00,1175.93,1176.11,1171.86,1171.93,2003.9352,1174.81
1120,2022-12-19 17:30:00-05:00,1171.92,1171.92,1150.85,1162.78,22661.3099,1159.38
1121,2022-12-19 18:00:00-05:00,1162.47,1169.59,1161.53,1168.6,6604.2724,1165.94
1122,2022-12-19 18:30:00-05:00,1168.6,1169.67,1166.0,1167.78,3366.8243,1167.55
1123,2022-12-19 19:00:00-05:00,1167.78,1175.1,1163.2,1170.28,6953.2467,1169.16
1124,2022-12-19 19:30:00-05:00,1170.27,1173.87,1168.63,1172.24,2256.2684,1171.54
1125,2022-12-19 20:00:00-05:00,1172.16,1179.37,1171.75,1177.38,5675.2095,1175.71
1126,2022-12-19 20:30:00-05:00,1177.32,1192.3,1177.29,1185.87,22557.2978,1185.81
1127,2022-12-19 21:00:00-05:00,1185.87,1187.58,1183.5,1184.63,2851.364,1184.87
1128,2022-12-19 21:30:00-05:00,1184.63,1198.36,1184.62,1193.13,21536.4659,1193.66
1129,2022-12-19 22:00:00-05:00,1193.13,1199.0,1188.43,1190.95,11386.5946,1192.06
1130,2022-12-19 22:30:00-05:00,1190.95,1193.57,1189.02,1192.65,5291.7311,1191.27
1131,2022-12-19 23:00:00-05:00,1192.65,1195.1,1190.73,1194.84,5854.7867,1193.4
1132,2022-12-19 23:30:00-05:00,1194.84,1215.0,1194.76,1208.42,25847.8092,1208.2
1133,2022-12-20 00:00:00-05:00,1208.42,1209.72,1204.23,1204.25,4637.988,1206.62
1134,2022-12-20 00:30:00-05:00,1204.23,1210.94,1204.23,1208.63,7249.1511,1207.98
1135,2022-12-20 01:00:00-05:00,1208.63,1211.0,1205.35,1207.72,6692.0273,1208.51
1136,2022-12-20 01:30:00-05:00,1207.72,1214.0,1207.65,1212.95,5035.0429,1210.98
1137,2022-12-20 02:00:00-05:00,1212.96,1213.7,1206.45,1208.08,4517.8622,1209.53
1138,2022-12-20 02:30:00-05:00,1208.07,1209.54,1206.2,1208.42,2573.7674,1207.58
1139,2022-12-20 03:00:00-05:00,1208.43,1211.6,1206.1,1207.17,4850.7182,1208.59
1140,2022-12-20 03:30:00-05:00,1207.16,1212.04,1206.5,1211.16,3198.1936,1209.69
1141,2022-12-20 04:00:00-05:00,1211.17,1212.16,1208.31,1209.83,3139.4411,1210.16
1142,2022-12-20 04:30:00-05:00,1209.83,1211.67,1208.04,1210.91,2591.8792,1209.68
1143,2022-12-20 05:00:00-05:00,1210.91,1211.43,1208.16,1210.64,2334.029,1210.0
1144,2022-12-20 05:30:00-05:00,1210.67,1210.81,1207.83,1208.43,1955.9332,1208.78
1145,2022-12-20 06:00:00-05:00,1208.43,1218.81,1207.66,1212.64,13316.3822,1214.24
1146,2022-12-20 06:30:00-05:00,1212.73,1214.8,1211.13,1212.38,3024.2355,1212.42
1147,2022-12-20 07:00:00-05:00,1212.39,1217.75,1212.27,1212.39,4673.1092,1214.48
1148,2022-12-20 07:30:00-05:00,1212.39,1216.4,1212.21,1213.68,3865.7939,1214.39
1149,2022-12-20 08:00:00-05:00,1213.68,1215.0,1211.83,1212.23,2400.2329,1213.19
1150,2022-12-20 08:30:00-05:00,1212.23,1213.85,1209.0,1210.53,3343.3783,1211.52
1151,2022-12-20 09:00:00-05:00,1210.67,1211.0,1207.04,1209.54,4391.2627,1209.66
1152,2022-12-20 09:30:00-05:00,1209.53,1224.29,1204.2,1218.1,23686.8088,1213.7
1153,2022-12-20 10:00:00-05:00,1218.1,1222.21,1213.35,1218.8,15522.2631,1218.12
1154,2022-12-20 10:30:00-05:00,1218.94,1230.14,1217.1,1217.1,20503.4611,1224.24
1155,2022-12-20 11:00:00-05:00,1217.11,1218.53,1205.46,1207.81,12117.5728,1210.92
1156,2022-12-20 11:30:00-05:00,1207.81,1214.75,1205.28,1211.97,4674.1741,1210.13
1157,2022-12-20 12:00:00-05:00,1211.89,1213.8,1208.83,1212.01,3280.941,1211.59
1158,2022-12-20 12:30:00-05:00,1212.01,1212.69,1209.5,1212.64,1583.7347,1211.07
1159,2022-12-20 13:00:00-05:00,1212.39,1212.89,1209.07,1212.5,2054.4967,1211.42
1160,2022-12-20 13:30:00-05:00,1212.41,1217.76,1212.4,1214.66,4728.9243,1215.51
1161,2022-12-20 14:00:00-05:00,1214.66,1218.77,1214.57,1216.79,2365.962,1216.29
1162,2022-12-20 14:30:00-05:00,1216.8,1218.39,1214.05,1216.87,2377.5167,1216.67
1163,2022-12-20 15:00:00-05:00,1216.87,1219.99,1215.57,1219.8,2671.451,1217.82
1164,2022-12-20 15:30:00-05:00,1219.84,1219.84,1211.61,1213.06,2981.1447,1215.15
1165,2022-12-20 16:00:00-05:00,1212.98,1215.26,1211.79,1212.94,2352.1817,1213.19
1166,2022-12-20 16:30:00-05:00,1212.76,1217.62,1212.73,1216.2,1646.0971,1215.64
1167,2022-12-20 17:00:00-05:00,1216.2,1217.56,1214.33,1215.72,1458.3429,1215.88
1168,2022-12-20 17:30:00-05:00,1215.72,1217.3,1213.92,1215.5,1474.6178,1215.78
1169,2022-12-20 18:00:00-05:00,1215.51,1219.85,1215.51,1218.82,2555.739,1218.3
1170,2022-12-20 18:30:00-05:00,1218.77,1221.0,1216.87,1216.97,2165.315,1218.6
1171,2022-12-20 19:00:00-05:00,1216.96,1219.04,1209.34,1212.7,5119.8809,1213.36
1172,2022-12-20 19:30:00-05:00,1212.69,1215.5,1206.91,1209.0,4254.9436,1210.25
1173,2022-12-20 20:00:00-05:00,1208.93,1213.48,1207.57,1210.7,2506.7495,1210.95
1174,2022-12-20 20:30:00-05:00,1210.55,1213.41,1209.39,1212.39,1314.8204,1211.44
1175,2022-12-20 21:00:00-05:00,1212.39,1213.14,1209.17,1212.29,2002.709,1211.62
1176,2022-12-20 21:30:00-05:00,1212.31,1212.32,1209.58,1210.45,1573.2926,1210.47
1177,2022-12-20 22:00:00-05:00,1210.66,1210.76,1205.57,1207.84,3111.8819,1207.97
1178,2022-12-20 22:30:00-05:00,1207.83,1211.28,1207.46,1210.62,1816.8317,1209.96
1179,2022-12-20 23:00:00-05:00,1210.62,1211.04,1206.0,1207.88,4250.1245,1209.29
1180,2022-12-20 23:30:00-05:00,1207.8,1209.5,1206.17,1206.89,3124.3883,1208.19
1181,2022-12-21 00:00:00-05:00,1207.0,1209.6,1202.71,1209.19,4833.5481,1205.75
1182,2022-12-21 00:30:00-05:00,1209.2,1212.76,1208.01,1210.81,5871.6795,1210.23
1183,2022-12-21 01:00:00-05:00,1210.81,1213.03,1209.89,1211.71,1876.1162,1211.96
1184,2022-12-21 01:30:00-05:00,1211.7,1212.82,1211.09,1211.76,1238.3861,1211.96
1185,2022-12-21 02:00:00-05:00,1211.77,1214.08,1210.77,1212.08,2527.2366,1212.54
1186,2022-12-21 02:30:00-05:00,1212.08,1212.5,1210.89,1211.03,1351.6951,1211.56
1187,2022-12-21 03:00:00-05:00,1211.04,1211.22,1207.95,1208.81,3175.7623,1209.53
1188,2022-12-21 03:30:00-05:00,1208.81,1219.0,1207.56,1215.48,7887.729,1214.01
1189,2022-12-21 04:00:00-05:00,1215.48,1217.36,1214.75,1215.45,2015.8744,1215.87
1190,2022-12-21 04:30:00-05:00,1215.44,1217.0,1213.67,1215.38,2660.6228,1215.62
1191,2022-12-21 05:00:00-05:00,1215.38,1217.08,1214.69,1216.85,1237.9717,1215.77
1192,2022-12-21 05:30:00-05:00,1216.85,1219.34,1216.02,1217.0,1851.3517,1217.03
1193,2022-12-21 06:00:00-05:00,1216.99,1217.2,1214.5,1214.9,1238.259,1215.75
1194,2022-12-21 06:30:00-05:00,1214.9,1218.13,1214.0,1216.65,1335.2309,1216.16
1195,2022-12-21 07:00:00-05:00,1216.65,1217.26,1213.0,1213.77,2359.8523,1214.31
1196,2022-12-21 07:30:00-05:00,1213.77,1215.67,1213.0,1213.26,2391.4661,1214.24
1197,2022-12-21 08:00:00-05:00,1213.27,1216.44,1212.77,1213.59,3253.1061,1214.78
1198,2022-12-21 08:30:00-05:00,1213.51,1215.39,1209.79,1215.0,3281.1061,1212.97
1199,2022-12-21 09:00:00-05:00,1215.03,1216.0,1213.75,1215.51,1619.9489,1214.91
1200,2022-12-21 09:30:00-05:00,1215.51,1222.38,1206.06,1211.15,16176.1545,1214.42
1201,2022-12-21 10:00:00-05:00,1211.16,1215.9,1209.01,1214.07,7043.4081,1212.95
1202,2022-12-21 10:30:00-05:00,1214.17,1216.69,1213.56,1215.69,2198.2025,1215.5
1203,2022-12-21 11:00:00-05:00,1215.72,1216.1,1212.87,1213.97,1543.5136,1214.89
1204,2022-12-21 11:30:00-05:00,1213.93,1213.93,1208.59,1208.89,3478.1436,1211.37
1205,2022-12-21 12:00:00-05:00,1208.89,1210.79,1207.23,1208.73,3958.4072,1208.84
1206,2022-12-21 12:30:00-05:00,1208.78,1211.8,1208.34,1211.6,1920.9249,1210.26
1207,2022-12-21 13:00:00-05:00,1211.61,1212.63,1209.27,1209.99,1545.8455,1211.01
1208,2022-12-21 13:30:00-05:00,1209.99,1210.88,1208.91,1209.76,1116.1521,1210.02
1209,2022-12-21 14:00:00-05:00,1209.76,1211.66,1209.63,1209.92,1527.4226,1210.86
1210,2022-12-21 14:30:00-05:00,1209.92,1210.77,1206.69,1208.61,2506.212,1208.44
1211,2022-12-21 15:00:00-05:00,1208.6,1209.94,1207.05,1208.0,2248.1673,1208.39
1212,2022-12-21 15:30:00-05:00,1208.0,1209.97,1207.69,1209.79,1737.8795,1208.97
1213,2022-12-21 16:00:00-05:00,1209.78,1211.83,1209.12,1211.5,1359.0545,1210.54
1214,2022-12-21 16:30:00-05:00,1211.46,1212.12,1209.07,1211.87,1503.7345,1210.84
1215,2022-12-21 17:00:00-05:00,1211.86,1212.0,1209.66,1210.2,1434.6751,1210.83
1216,2022-12-21 17:30:00-05:00,1210.21,1211.31,1209.79,1209.82,1478.4114,1210.51
1217,2022-12-21 18:00:00-05:00,1209.83,1215.0,1208.41,1211.56,3767.1989,1211.78
1218,2022-12-21 18:30:00-05:00,1211.55,1214.36,1210.94,1213.77,1500.3421,1212.45
1219,2022-12-21 19:00:00-05:00,1213.74,1215.0,1211.79,1214.54,2344.6749,1213.63
1220,2022-12-21 19:30:00-05:00,1214.46,1217.69,1213.34,1217.58,3330.7173,1215.67
1221,2022-12-21 20:00:00-05:00,1217.58,1218.2,1214.61,1214.69,2664.652,1216.45
1222,2022-12-21 20:30:00-05:00,1214.62,1215.84,1212.6,1212.87,1304.7307,1214.24
1223,2022-12-21 21:00:00-05:00,1212.87,1214.25,1212.09,1213.92,1355.2557,1213.16
1224,2022-12-21 21:30:00-05:00,1213.93,1214.87,1212.93,1214.66,1147.1665,1214.03
1225,2022-12-21 22:00:00-05:00,1214.65,1215.59,1214.37,1215.19,1000.1196,1214.98
1226,2022-12-21 22:30:00-05:00,1215.19,1215.47,1213.6,1214.85,997.4023,1214.65
1227,2022-12-21 23:00:00-05:00,1214.85,1215.13,1211.2,1214.22,2940.7106,1212.96
1228,2022-12-21 23:30:00-05:00,1214.22,1214.22,1211.76,1211.84,865.7057,1213.17
1229,2022-12-22 00:00:00-05:00,1211.85,1212.19,1210.05,1211.13,3708.0022,1210.83
1230,2022-12-22 00:30:00-05:00,1211.14,1212.54,1210.16,1211.21,1082.9751,1211.48
1231,2022-12-22 01:00:00-05:00,1211.2,1212.06,1210.0,1210.94,2315.1803,1210.88
1232,2022-12-22 01:30:00-05:00,1210.94,1211.64,1210.21,1211.18,1132.522,1210.98
1233,2022-12-22 02:00:00-05:00,1211.18,1212.12,1209.68,1211.69,1797.8349,1210.68
1234,2022-12-22 02:30:00-05:00,1211.68,1214.0,1210.23,1213.87,2266.8756,1212.6
1235,2022-12-22 03:00:00-05:00,1213.86,1216.76,1212.16,1215.81,4171.8793,1214.95
1236,2022-12-22 03:30:00-05:00,1215.81,1218.88,1213.59,1215.47,3838.6475,1216.31
1237,2022-12-22 04:00:00-05:00,1215.47,1216.54,1214.28,1216.48,2297.3668,1215.26
1238,2022-12-22 04:30:00-05:00,1216.48,1221.49,1215.61,1218.65,8251.9252,1219.06
1239,2022-12-22 05:00:00-05:00,1218.68,1220.73,1217.8,1218.55,3445.8451,1219.26
1240,2022-12-22 05:30:00-05:00,1218.55,1218.66,1216.74,1217.14,1616.9441,1217.57
1241,2022-12-22 06:00:00-05:00,1217.15,1218.13,1215.14,1215.56,2656.1143,1216.78
1242,2022-12-22 06:30:00-05:00,1215.56,1219.51,1215.5,1217.47,2972.0807,1218.05
1243,2022-12-22 07:00:00-05:00,1217.47,1218.62,1216.59,1217.24,1253.7587,1217.65
1244,2022-12-22 07:30:00-05:00,1217.24,1217.4,1215.1,1215.4,2624.494,1215.9
1245,2022-12-22 08:00:00-05:00,1215.4,1216.25,1213.53,1215.32,2604.8205,1214.82
1246,2022-12-22 08:30:00-05:00,1215.32,1215.32,1208.12,1210.39,10579.0149,1211.76
1247,2022-12-22 09:00:00-05:00,1210.39,1211.55,1208.81,1210.3,3712.2305,1210.17
1248,2022-12-22 09:30:00-05:00,1210.29,1210.58,1190.93,1192.89,38671.2549,1197.81
1249,2022-12-22 10:00:00-05:00,1192.88,1193.17,1184.26,1188.51,19576.673,1188.4
1250,2022-12-22 10:30:00-05:00,1188.52,1189.14,1184.49,1186.59,6671.6056,1186.91
1251,2022-12-22 11:00:00-05:00,1186.53,1189.59,1185.22,1188.3,4674.6241,1187.44
